방송일시,노출(분),상품명,상품군,판매단가,월,일,시,요일,휴일,프라임,파트,브랜드,분,취급액_로그,결제유형,성별,상품,Mean,Std,goods_Mean,goods_Std
2019-02-27 20:40:00,20.0,비버리힐스폴로클럽 남성 스킨케어 (2018FW골드),이미용,39800,2,27,20,Wednesday,0,3,Later,비버리힐스폴로클럽,40,18.089408961498066,해당없음,남성,스킨케어,17.838055983755368,0.3505988696294081,17.838055983755368,0.3505988696294081
2019-03-01 14:00:00,20.0,비버리힐스폴로클럽 남성 스킨케어 (2018FW골드),이미용,39800,3,1,14,Friday,2,2,First,비버리힐스폴로클럽,00,16.852624669297036,해당없음,남성,스킨케어,17.287121543299754,0.3003063693167046,17.287121543299754,0.3003063693167046
2019-03-01 14:20:00,20.0,비버리힐스폴로클럽 남성 스킨케어 (2018FW골드),이미용,39800,3,1,14,Friday,2,2,Middle,비버리힐스폴로클럽,20,17.35533880779565,해당없음,남성,스킨케어,17.287121543299754,0.3003063693167046,17.287121543299754,0.3003063693167046
2019-03-01 14:40:00,20.0,비버리힐스폴로클럽 남성 스킨케어 (2018FW골드),이미용,39800,3,1,14,Friday,2,2,Later,비버리힐스폴로클럽,40,17.82455137527192,해당없음,남성,스킨케어,17.287121543299754,0.3003063693167046,17.287121543299754,0.3003063693167046
2019-03-02 15:00:00,20.0,비버리힐스폴로클럽 남성 스킨케어 (2018FW골드),이미용,39800,3,2,15,Saturday,1,1,First,비버리힐스폴로클럽,00,17.100960331082117,해당없음,남성,스킨케어,17.702835966840365,0.30852386020065614,17.708197482696544,0.3376135388526625
2019-03-02 15:20:00,20.0,비버리힐스폴로클럽 남성 스킨케어 (2018FW골드),이미용,39800,3,2,15,Saturday,1,1,Middle,비버리힐스폴로클럽,20,17.811727642188433,해당없음,남성,스킨케어,17.702835966840365,0.30852386020065614,17.708197482696544,0.3376135388526625
2019-03-02 15:40:00,20.0,비버리힐스폴로클럽 남성 스킨케어 (2018FW골드),이미용,39800,3,2,15,Saturday,1,1,Later,비버리힐스폴로클럽,40,17.85692891437697,해당없음,남성,스킨케어,17.702835966840365,0.30852386020065614,17.708197482696544,0.3376135388526625
2019-03-03 06:00:00,20.0,파시노 이지앤퀵 빗살 뿌리 헤어스타일링,이미용,69900,3,3,6,Sunday,1,4,First,파시노,00,15.626745803692986,해당없음,해당없음,헤어스타일링,16.278309256475122,0.43655692372967314,16.312100045929963,0.6391653078530519
2019-03-03 06:20:00,20.0,파시노 이지앤퀵 빗살 뿌리 헤어스타일링,이미용,69900,3,3,6,Sunday,1,4,Middle,파시노,20,16.417607475163678,해당없음,해당없음,헤어스타일링,16.278309256475122,0.43655692372967314,16.312100045929963,0.6391653078530519
2019-03-03 06:40:00,20.0,파시노 이지앤퀵 빗살 뿌리 헤어스타일링,이미용,69900,3,3,6,Sunday,1,4,Later,파시노,40,16.891946858933228,해당없음,해당없음,헤어스타일링,16.278309256475122,0.43655692372967314,16.312100045929963,0.6391653078530519
2019-03-05 12:00:00,20.0,엘렌실라 달팽이크림(콜라겐5+ 마스크/팩 트3),이미용,79000,3,5,12,Tuesday,0,3,First,엘렌실라,00,16.570380729710376,해당없음,해당없음,마스크/팩,17.25222199475729,0.39822060350746724,16.955901826080268,0.39381263808228284
2019-03-05 12:20:00,20.0,엘렌실라 달팽이크림(콜라겐5+ 마스크/팩 트3),이미용,79000,3,5,12,Tuesday,0,3,Middle,엘렌실라,20,16.939811932312974,해당없음,해당없음,마스크/팩,17.25222199475729,0.39822060350746724,16.955901826080268,0.39381263808228284
2019-03-05 12:40:00,20.0,엘렌실라 달팽이크림(콜라겐5+ 마스크/팩 트3),이미용,79000,3,5,12,Tuesday,0,3,Later,엘렌실라,40,17.35751281621745,해당없음,해당없음,마스크/팩,17.25222199475729,0.39822060350746724,16.955901826080268,0.39381263808228284
2019-03-05 17:00:00,20.0,비버리힐스폴로클럽 남성 스킨케어 (2018FW골드),이미용,39800,3,5,17,Tuesday,0,1,First,비버리힐스폴로클럽,00,16.80909051695012,해당없음,남성,스킨케어,17.524101837389033,0.48320225095362956,17.524101837389033,0.48320225095362956
2019-03-05 17:20:00,20.0,비버리힐스폴로클럽 남성 스킨케어 (2018FW골드),이미용,39800,3,5,17,Tuesday,0,1,Middle,비버리힐스폴로클럽,20,17.193644000027877,해당없음,남성,스킨케어,17.524101837389033,0.48320225095362956,17.524101837389033,0.48320225095362956
2019-03-05 17:40:00,20.0,비버리힐스폴로클럽 남성 스킨케어 (2018FW골드),이미용,39800,3,5,17,Tuesday,0,1,Later,비버리힐스폴로클럽,40,17.554488843378675,해당없음,남성,스킨케어,17.524101837389033,0.48320225095362956,17.524101837389033,0.48320225095362956
2019-03-10 01:20:00,20.0,비버리힐스폴로클럽 남성 스킨케어 (2018FW골드),이미용,39800,3,10,1,Sunday,1,4,First,비버리힐스폴로클럽,20,16.038944212652883,해당없음,남성,스킨케어,16.389407704178748,1.0946416514225894,16.630308074960585,0.43176336040206914
2019-03-10 01:40:00,16.516666666666666,비버리힐스폴로클럽 남성 스킨케어 (2018FW골드),이미용,39800,3,10,1,Sunday,1,4,Later,비버리힐스폴로클럽,40,16.36104182956871,해당없음,남성,스킨케어,16.389407704178748,1.0946416514225894,16.630308074960585,0.43176336040206914
2019-03-11 07:00:00,20.0,비버리힐스폴로클럽 남성 스킨케어 (2018FW골드),이미용,39800,3,11,7,Monday,0,2,First,비버리힐스폴로클럽,00,16.393300201898988,해당없음,남성,스킨케어,16.735702592095084,0.28271308295700265,16.636381143582966,0.26127287300417884
2019-03-11 07:20:00,20.0,비버리힐스폴로클럽 남성 스킨케어 (2018FW골드),이미용,39800,3,11,7,Monday,0,2,Middle,비버리힐스폴로클럽,20,16.603172604701534,해당없음,남성,스킨케어,16.735702592095084,0.28271308295700265,16.636381143582966,0.26127287300417884
2019-03-11 07:40:00,20.0,비버리힐스폴로클럽 남성 스킨케어 (2018FW골드),이미용,39800,3,11,7,Monday,0,2,Later,비버리힐스폴로클럽,40,16.91267062414838,해당없음,남성,스킨케어,16.735702592095084,0.28271308295700265,16.636381143582966,0.26127287300417884
2019-03-20 23:00:00,20.0,비버리힐스폴로클럽 남성 스킨케어 (2018FW골드),이미용,39800,3,20,23,Wednesday,0,4,First,비버리힐스폴로클럽,00,17.441343710360574,해당없음,남성,스킨케어,17.053139260529456,0.9267586982457836,17.4819093280107,0.4089859516072932
2019-03-20 23:20:00,20.0,비버리힐스폴로클럽 남성 스킨케어 (2018FW골드),이미용,39800,3,20,23,Wednesday,0,4,Middle,비버리힐스폴로클럽,20,17.461665166618214,해당없음,남성,스킨케어,17.053139260529456,0.9267586982457836,17.4819093280107,0.4089859516072932
2019-03-20 23:40:00,20.0,비버리힐스폴로클럽 남성 스킨케어 (2018FW골드),이미용,39800,3,20,23,Wednesday,0,4,Later,비버리힐스폴로클럽,40,17.600676987389708,해당없음,남성,스킨케어,17.053139260529456,0.9267586982457836,17.4819093280107,0.4089859516072932
2019-03-21 13:00:00,20.0,비버리힐스폴로클럽 남성 스킨케어 (2018FW골드),이미용,39800,3,21,13,Thursday,0,2,First,비버리힐스폴로클럽,00,17.027885296490116,해당없음,남성,스킨케어,17.165723868085042,0.5900019586948659,17.33396801124264,0.23228852899213664
2019-03-21 13:20:00,20.0,비버리힐스폴로클럽 남성 스킨케어 (2018FW골드),이미용,39800,3,21,13,Thursday,0,2,Middle,비버리힐스폴로클럽,20,17.19381454081312,해당없음,남성,스킨케어,17.165723868085042,0.5900019586948659,17.33396801124264,0.23228852899213664
2019-03-21 13:40:00,20.0,비버리힐스폴로클럽 남성 스킨케어 (2018FW골드),이미용,39800,3,21,13,Thursday,0,2,Later,비버리힐스폴로클럽,40,17.50691182962172,해당없음,남성,스킨케어,17.165723868085042,0.5900019586948659,17.33396801124264,0.23228852899213664
2019-03-22 12:00:00,30.0,스포메틱스 네츄럴 선케어,이미용,39900,3,22,12,Friday,0,3,First,스포메틱스,00,17.228307075469782,해당없음,해당없음,선케어,17.281373251614255,0.2673555637979194,17.392070015705855,0.24611946882944316
2019-03-22 12:30:00,30.0,스포메틱스 네츄럴 선케어,이미용,39900,3,22,12,Friday,0,3,Later,스포메틱스,30,17.632541333036812,해당없음,해당없음,선케어,17.281373251614255,0.2673555637979194,17.392070015705855,0.24611946882944316
2019-03-24 13:00:00,20.0,비버리힐스폴로클럽 남성 스킨케어 (2018FW골드),이미용,39800,3,24,13,Sunday,1,2,First,비버리힐스폴로클럽,00,16.99585343311569,해당없음,남성,스킨케어,17.83030076762909,0.3752357051404452,17.83030076762909,0.3752357051404452
2019-03-24 13:20:00,20.0,비버리힐스폴로클럽 남성 스킨케어 (2018FW골드),이미용,39800,3,24,13,Sunday,1,2,Middle,비버리힐스폴로클럽,20,17.79390165983592,해당없음,남성,스킨케어,17.83030076762909,0.3752357051404452,17.83030076762909,0.3752357051404452
2019-03-24 13:40:00,20.0,비버리힐스폴로클럽 남성 스킨케어 (2018FW골드),이미용,39800,3,24,13,Sunday,1,2,Later,비버리힐스폴로클럽,40,17.872291699631408,해당없음,남성,스킨케어,17.83030076762909,0.3752357051404452,17.83030076762909,0.3752357051404452
2019-03-25 17:00:00,20.0,비버리힐스폴로클럽 남성 스킨케어 (골드+플라),이미용,39800,3,25,17,Monday,0,1,First,비버리힐스폴로클럽,00,16.762472667148835,해당없음,남성,스킨케어,17.224852832794657,0.41006607744065354,17.224852832794657,0.41006607744065354
2019-03-25 17:20:00,20.0,비버리힐스폴로클럽 남성 스킨케어 (골드+플라),이미용,39800,3,25,17,Monday,0,1,Middle,비버리힐스폴로클럽,20,17.367682151244612,해당없음,남성,스킨케어,17.224852832794657,0.41006607744065354,17.224852832794657,0.41006607744065354
2019-03-25 17:40:00,20.0,비버리힐스폴로클럽 남성 스킨케어 (골드+플라),이미용,39800,3,25,17,Monday,0,1,Later,비버리힐스폴로클럽,40,17.54440367999052,해당없음,남성,스킨케어,17.224852832794657,0.41006607744065354,17.224852832794657,0.41006607744065354
2019-03-26 18:00:00,20.0,비버리힐스폴로클럽 남성 스킨케어 (골드+플라),이미용,39800,3,26,18,Tuesday,0,1,First,비버리힐스폴로클럽,00,17.074414462285546,해당없음,남성,스킨케어,17.311155204753092,0.2799972105749467,17.311155204753092,0.2799972105749467
2019-03-26 18:20:00,20.0,비버리힐스폴로클럽 남성 스킨케어 (골드+플라),이미용,39800,3,26,18,Tuesday,0,1,Middle,비버리힐스폴로클럽,20,17.513275419666183,해당없음,남성,스킨케어,17.311155204753092,0.2799972105749467,17.311155204753092,0.2799972105749467
2019-03-26 18:40:00,20.0,비버리힐스폴로클럽 남성 스킨케어 (골드+플라),이미용,39800,3,26,18,Tuesday,0,1,Later,비버리힐스폴로클럽,40,17.596969193371304,해당없음,남성,스킨케어,17.311155204753092,0.2799972105749467,17.311155204753092,0.2799972105749467
2019-03-29 12:00:00,30.0,스포메틱스 네츄럴 선케어,이미용,39900,3,29,12,Friday,0,3,First,스포메틱스,00,17.136762449449343,해당없음,해당없음,선케어,17.281373251614255,0.2673555637979194,17.392070015705855,0.24611946882944316
2019-03-29 12:30:00,30.0,스포메틱스 네츄럴 선케어,이미용,39900,3,29,12,Friday,0,3,Later,스포메틱스,30,17.570669204867478,해당없음,해당없음,선케어,17.281373251614255,0.2673555637979194,17.392070015705855,0.24611946882944316
2019-03-29 14:00:00,20.0,비버리힐스폴로클럽 남성 스킨케어 (골드+플라),이미용,39800,3,29,14,Friday,0,2,First,비버리힐스폴로클럽,00,16.73598034701772,해당없음,남성,스킨케어,17.287121543299754,0.3003063693167046,17.287121543299754,0.3003063693167046
2019-03-29 14:20:00,20.0,비버리힐스폴로클럽 남성 스킨케어 (골드+플라),이미용,39800,3,29,14,Friday,0,2,Middle,비버리힐스폴로클럽,20,17.27902524569129,해당없음,남성,스킨케어,17.287121543299754,0.3003063693167046,17.287121543299754,0.3003063693167046
2019-03-29 14:40:00,20.0,비버리힐스폴로클럽 남성 스킨케어 (골드+플라),이미용,39800,3,29,14,Friday,0,2,Later,비버리힐스폴로클럽,40,17.276736305286114,해당없음,남성,스킨케어,17.287121543299754,0.3003063693167046,17.287121543299754,0.3003063693167046
2019-03-30 06:00:00,20.0,마리끌레르 파리컬렉션 리얼 하이드로 색조메이크업 (2019리뉴얼),이미용,39900,3,30,6,Saturday,1,4,First,마리끌레르,00,16.396863106020525,해당없음,해당없음,색조메이크업,16.631834532386357,0.5545761256372528,16.667358178105214,0.41075232604208173
2019-03-30 06:20:00,20.0,마리끌레르 파리컬렉션 리얼 하이드로 색조메이크업 (2019리뉴얼),이미용,39900,3,30,6,Saturday,1,4,Middle,마리끌레르,20,16.84409716838921,해당없음,해당없음,색조메이크업,16.631834532386357,0.5545761256372528,16.667358178105214,0.41075232604208173
2019-03-30 06:40:00,20.0,마리끌레르 파리컬렉션 리얼 하이드로 색조메이크업 (2019리뉴얼),이미용,39900,3,30,6,Saturday,1,4,Later,마리끌레르,40,17.305908585084733,해당없음,해당없음,색조메이크업,16.631834532386357,0.5545761256372528,16.667358178105214,0.41075232604208173
2019-03-30 08:00:00,30.0,스포메틱스 네츄럴 선케어,이미용,39900,3,30,8,Saturday,1,3,First,스포메틱스,00,17.711404181462537,해당없음,해당없음,선케어,17.79499427959885,0.5207771301585654,17.92294087942126,0.29915806719284516
2019-03-30 08:30:00,30.0,스포메틱스 네츄럴 선케어,이미용,39900,3,30,8,Saturday,1,3,Later,스포메틱스,30,18.134477577379982,해당없음,해당없음,선케어,17.79499427959885,0.5207771301585654,17.92294087942126,0.29915806719284516
2019-03-31 01:20:00,20.0,비버리힐스폴로클럽 남성 스킨케어 (골드+플라),이미용,39800,3,31,1,Sunday,1,4,First,비버리힐스폴로클럽,20,16.963620511939148,해당없음,남성,스킨케어,16.389407704178748,1.0946416514225894,16.630308074960585,0.43176336040206914
2019-03-31 01:40:00,16.166666666666668,비버리힐스폴로클럽 남성 스킨케어 (골드+플라),이미용,39800,3,31,1,Sunday,1,4,First,비버리힐스폴로클럽,40,17.245586899176807,해당없음,남성,스킨케어,16.389407704178748,1.0946416514225894,16.630308074960585,0.43176336040206914
2019-03-31 09:00:00,20.0,비버리힐스폴로클럽 남성 스킨케어 (골드+플라),이미용,39800,3,31,9,Sunday,1,1,First,비버리힐스폴로클럽,00,17.688418444663853,해당없음,남성,스킨케어,17.69427320028304,0.4514860138552198,17.717992958760565,0.44712657032618536
2019-03-31 09:20:00,20.0,비버리힐스폴로클럽 남성 스킨케어 (골드+플라),이미용,39800,3,31,9,Sunday,1,1,First,비버리힐스폴로클럽,20,18.148609519014734,해당없음,남성,스킨케어,17.69427320028304,0.4514860138552198,17.717992958760565,0.44712657032618536
2019-03-31 09:40:00,20.0,비버리힐스폴로클럽 남성 스킨케어 (골드+플라),이미용,39800,3,31,9,Sunday,1,1,Middle,비버리힐스폴로클럽,40,18.176428462761226,해당없음,남성,스킨케어,17.69427320028304,0.4514860138552198,17.717992958760565,0.44712657032618536
2019-03-31 16:00:00,20.0,비버리힐스폴로클럽 남성 스킨케어 (골드+플라),이미용,39800,3,31,16,Sunday,1,1,Middle,비버리힐스폴로클럽,00,17.425157392861067,해당없음,남성,스킨케어,17.884316481638106,0.3486829491164422,17.884316481638106,0.3486829491164422
2019-03-31 16:20:00,20.0,비버리힐스폴로클럽 남성 스킨케어 (골드+플라),이미용,39800,3,31,16,Sunday,1,1,Middle,비버리힐스폴로클럽,20,17.906700148493073,해당없음,남성,스킨케어,17.884316481638106,0.3486829491164422,17.884316481638106,0.3486829491164422
2019-03-31 16:40:00,20.0,비버리힐스폴로클럽 남성 스킨케어 (골드+플라),이미용,39800,3,31,16,Sunday,1,1,Later,비버리힐스폴로클럽,40,18.186021136676906,해당없음,남성,스킨케어,17.884316481638106,0.3486829491164422,17.884316481638106,0.3486829491164422
2019-04-01 06:00:00,20.0,마리끌레르 파리컬렉션 리얼 하이드로 색조메이크업 (2019리뉴얼),이미용,39900,4,1,6,Monday,0,4,First,마리끌레르,00,16.182384140840682,해당없음,해당없음,색조메이크업,16.544402056113604,0.3338886899456241,16.562550316323286,0.3583282203790147
2019-04-01 06:20:00,20.0,마리끌레르 파리컬렉션 리얼 하이드로 색조메이크업 (2019리뉴얼),이미용,39900,4,1,6,Monday,0,4,Middle,마리끌레르,20,16.602926314447224,해당없음,해당없음,색조메이크업,16.544402056113604,0.3338886899456241,16.562550316323286,0.3583282203790147
2019-04-01 06:40:00,20.0,마리끌레르 파리컬렉션 리얼 하이드로 색조메이크업 (2019리뉴얼),이미용,39900,4,1,6,Monday,0,4,Later,마리끌레르,40,16.90705288636424,해당없음,해당없음,색조메이크업,16.544402056113604,0.3338886899456241,16.562550316323286,0.3583282203790147
2019-04-01 12:00:00,30.0,스포메틱스 네츄럴 선케어,이미용,39900,4,1,12,Monday,0,3,First,스포메틱스,00,17.17240768072985,해당없음,해당없음,선케어,17.091204585591647,0.5154016805631881,17.464176879279474,0.4126239576716057
2019-04-01 12:30:00,30.0,스포메틱스 네츄럴 선케어,이미용,39900,4,1,12,Monday,0,3,Later,스포메틱스,30,17.755946077829098,해당없음,해당없음,선케어,17.091204585591647,0.5154016805631881,17.464176879279474,0.4126239576716057
2019-04-02 18:00:00,20.0,비버리힐스폴로클럽 남성 스킨케어 (골드+플라),이미용,39800,4,2,18,Tuesday,0,1,First,비버리힐스폴로클럽,00,17.13618456089351,해당없음,남성,스킨케어,17.311155204753092,0.2799972105749467,17.311155204753092,0.2799972105749467
2019-04-02 18:20:00,20.0,비버리힐스폴로클럽 남성 스킨케어 (골드+플라),이미용,39800,4,2,18,Tuesday,0,1,Middle,비버리힐스폴로클럽,20,17.557243338982012,해당없음,남성,스킨케어,17.311155204753092,0.2799972105749467,17.311155204753092,0.2799972105749467
2019-04-02 18:40:00,20.0,비버리힐스폴로클럽 남성 스킨케어 (골드+플라),이미용,39800,4,2,18,Tuesday,0,1,Later,비버리힐스폴로클럽,40,17.72408763298812,해당없음,남성,스킨케어,17.311155204753092,0.2799972105749467,17.311155204753092,0.2799972105749467
2019-04-04 06:00:00,30.0,[살롱클리닉]샤이닝 헤어케어 헤어케어 컬러크림세트,이미용,69800,4,4,6,Thursday,0,4,First,살롱클리닉,00,16.01827531567611,해당없음,해당없음,헤어케어,16.06901421067705,0.9863684548647509,16.337422319036556,0.6140984925262927
2019-04-04 06:30:00,30.0,[살롱클리닉]샤이닝 헤어케어 헤어케어 컬러크림세트,이미용,69800,4,4,6,Thursday,0,4,Later,살롱클리닉,30,16.949220574460167,해당없음,해당없음,헤어케어,16.06901421067705,0.9863684548647509,16.337422319036556,0.6140984925262927
2019-04-04 09:00:00,20.0,에이유플러스 슈퍼 선케어 1001(쇼퍼백),이미용,69900,4,4,9,Thursday,0,1,First,에이유플러스,00,16.355851914640375,해당없음,해당없음,선케어,17.428674589595744,0.5611050301179051,16.998916224259975,0.5711486967403596
2019-04-04 09:20:00,20.0,에이유플러스 슈퍼 선케어 1001(쇼퍼백),이미용,69900,4,4,9,Thursday,0,1,Middle,에이유플러스,20,17.193712219832115,해당없음,해당없음,선케어,17.428674589595744,0.5611050301179051,16.998916224259975,0.5711486967403596
2019-04-04 09:40:00,20.0,에이유플러스 슈퍼 선케어 1001(쇼퍼백),이미용,69900,4,4,9,Thursday,0,1,Later,에이유플러스,40,17.447184538307432,해당없음,해당없음,선케어,17.428674589595744,0.5611050301179051,16.998916224259975,0.5711486967403596
2019-04-04 15:00:00,20.0,비버리힐스폴로클럽 남성 스킨케어 (골드+플라),이미용,39800,4,4,15,Thursday,0,1,First,비버리힐스폴로클럽,00,16.971915056907164,해당없음,남성,스킨케어,17.533131646171615,0.6106181400441236,17.533131646171615,0.6106181400441236
2019-04-04 15:20:00,20.0,비버리힐스폴로클럽 남성 스킨케어 (골드+플라),이미용,39800,4,4,15,Thursday,0,1,Middle,비버리힐스폴로클럽,20,17.433377244831792,해당없음,남성,스킨케어,17.533131646171615,0.6106181400441236,17.533131646171615,0.6106181400441236
2019-04-04 15:40:00,20.0,비버리힐스폴로클럽 남성 스킨케어 (골드+플라),이미용,39800,4,4,15,Thursday,0,1,Later,비버리힐스폴로클럽,40,17.537195963803388,해당없음,남성,스킨케어,17.533131646171615,0.6106181400441236,17.533131646171615,0.6106181400441236
2019-04-06 12:00:00,20.0,비버리힐스폴로클럽 남성 스킨케어 (골드+플라),이미용,39800,4,6,12,Saturday,1,3,First,비버리힐스폴로클럽,00,17.066233826271596,해당없음,남성,스킨케어,17.539713349401502,0.37438569615243805,17.540646975077607,0.3886480050000227
2019-04-06 12:20:00,20.0,비버리힐스폴로클럽 남성 스킨케어 (골드+플라),이미용,39800,4,6,12,Saturday,1,3,Middle,비버리힐스폴로클럽,20,17.645998075409903,해당없음,남성,스킨케어,17.539713349401502,0.37438569615243805,17.540646975077607,0.3886480050000227
2019-04-06 12:40:00,20.0,비버리힐스폴로클럽 남성 스킨케어 (골드+플라),이미용,39800,4,6,12,Saturday,1,3,Later,비버리힐스폴로클럽,40,17.969742215194803,해당없음,남성,스킨케어,17.539713349401502,0.37438569615243805,17.540646975077607,0.3886480050000227
2019-04-08 01:20:00,20.0,비버리힐스폴로클럽 남성 스킨케어 (골드+플라),이미용,39800,4,8,1,Monday,0,4,First,비버리힐스폴로클럽,20,16.372039951425243,해당없음,남성,스킨케어,16.066687418367092,0.7923484028518737,16.284654817920828,0.5450226727842186
2019-04-08 01:40:00,14.666666666666664,비버리힐스폴로클럽 남성 스킨케어 (골드+플라),이미용,39800,4,8,1,Monday,0,4,First,비버리힐스폴로클럽,40,16.732091393212826,해당없음,남성,스킨케어,16.066687418367092,0.7923484028518737,16.284654817920828,0.5450226727842186
2019-04-08 18:00:00,20.0,비버리힐스폴로클럽 남성 스킨케어 (골드+플라),이미용,39800,4,8,18,Monday,0,1,Middle,비버리힐스폴로클럽,00,16.622802593716134,해당없음,남성,스킨케어,17.18473043037566,0.3320698084190469,17.18473043037566,0.3320698084190469
2019-04-08 18:20:00,20.0,비버리힐스폴로클럽 남성 스킨케어 (골드+플라),이미용,39800,4,8,18,Monday,0,1,Middle,비버리힐스폴로클럽,20,17.018378944686656,해당없음,남성,스킨케어,17.18473043037566,0.3320698084190469,17.18473043037566,0.3320698084190469
2019-04-08 18:40:00,20.0,비버리힐스폴로클럽 남성 스킨케어 (골드+플라),이미용,39800,4,8,18,Monday,0,1,Later,비버리힐스폴로클럽,40,17.420192853277456,해당없음,남성,스킨케어,17.18473043037566,0.3320698084190469,17.18473043037566,0.3320698084190469
2019-04-09 06:00:00,20.0,마리끌레르 파리컬렉션 리얼 하이드로 색조메이크업 (2019리뉴얼),이미용,39900,4,9,6,Tuesday,0,4,First,마리끌레르,00,16.275441221682097,해당없음,해당없음,색조메이크업,16.375366692505505,0.5132287799852677,16.72831654203648,0.45436176891884544
2019-04-09 06:20:00,20.0,마리끌레르 파리컬렉션 리얼 하이드로 색조메이크업 (2019리뉴얼),이미용,39900,4,9,6,Tuesday,0,4,Middle,마리끌레르,20,16.725358092361095,해당없음,해당없음,색조메이크업,16.375366692505505,0.5132287799852677,16.72831654203648,0.45436176891884544
2019-04-09 06:40:00,20.0,마리끌레르 파리컬렉션 리얼 하이드로 색조메이크업 (2019리뉴얼),이미용,39900,4,9,6,Tuesday,0,4,Later,마리끌레르,40,17.184150312066254,해당없음,해당없음,색조메이크업,16.375366692505505,0.5132287799852677,16.72831654203648,0.45436176891884544
2019-04-09 13:00:00,20.0,비버리힐스폴로클럽 남성 스킨케어 (골드+플라),이미용,39800,4,9,13,Tuesday,0,2,First,비버리힐스폴로클럽,00,17.042275184252713,해당없음,남성,스킨케어,17.345074448795383,0.37909637401813645,17.345074448795383,0.37909637401813645
2019-04-09 13:20:00,20.0,비버리힐스폴로클럽 남성 스킨케어 (골드+플라),이미용,39800,4,9,13,Tuesday,0,2,Middle,비버리힐스폴로클럽,20,17.523260832828463,해당없음,남성,스킨케어,17.345074448795383,0.37909637401813645,17.345074448795383,0.37909637401813645
2019-04-09 13:40:00,20.0,비버리힐스폴로클럽 남성 스킨케어 (골드+플라),이미용,39800,4,9,13,Tuesday,0,2,Later,비버리힐스폴로클럽,40,17.677481603493476,해당없음,남성,스킨케어,17.345074448795383,0.37909637401813645,17.345074448795383,0.37909637401813645
2019-04-11 12:00:00,20.0,스포메틱스 트리플 베이스메이크업 (이데베논앰플),이미용,59900,4,11,12,Thursday,0,3,First,스포메틱스,00,15.297569541068544,해당없음,해당없음,베이스메이크업,15.935680930834385,1.4123317052528517,15.997416159831195,0.6627716206101835
2019-04-11 12:20:00,20.0,스포메틱스 트리플 베이스메이크업 (이데베논앰플),이미용,59900,4,11,12,Thursday,0,3,Middle,스포메틱스,20,16.079146900819744,해당없음,해당없음,베이스메이크업,15.935680930834385,1.4123317052528517,15.997416159831195,0.6627716206101835
2019-04-11 12:40:00,20.0,스포메틱스 트리플 베이스메이크업 (이데베논앰플),이미용,59900,4,11,12,Thursday,0,3,Later,스포메틱스,40,16.615532037605295,해당없음,해당없음,베이스메이크업,15.935680930834385,1.4123317052528517,15.997416159831195,0.6627716206101835
2019-04-12 14:00:00,20.0,비버리힐스폴로클럽 남성 스킨케어 (골드+플라),이미용,39800,4,12,14,Friday,0,2,First,비버리힐스폴로클럽,00,17.083900094701935,해당없음,남성,스킨케어,17.287121543299754,0.3003063693167046,17.287121543299754,0.3003063693167046
2019-04-12 14:20:00,20.0,비버리힐스폴로클럽 남성 스킨케어 (골드+플라),이미용,39800,4,12,14,Friday,0,2,Middle,비버리힐스폴로클럽,20,17.02469961724293,해당없음,남성,스킨케어,17.287121543299754,0.3003063693167046,17.287121543299754,0.3003063693167046
2019-04-12 14:40:00,20.0,비버리힐스폴로클럽 남성 스킨케어 (골드+플라),이미용,39800,4,12,14,Friday,0,2,Later,비버리힐스폴로클럽,40,17.357165292321685,해당없음,남성,스킨케어,17.287121543299754,0.3003063693167046,17.287121543299754,0.3003063693167046
2019-04-14 16:00:00,20.0,비버리힐스폴로클럽 남성 스킨케어 (골드+플라),이미용,39800,4,14,16,Sunday,1,1,First,비버리힐스폴로클럽,00,17.559351570152185,해당없음,남성,스킨케어,17.884316481638106,0.3486829491164422,17.884316481638106,0.3486829491164422
2019-04-14 16:20:00,20.0,비버리힐스폴로클럽 남성 스킨케어 (골드+플라),이미용,39800,4,14,16,Sunday,1,1,Middle,비버리힐스폴로클럽,20,18.09549062423079,해당없음,남성,스킨케어,17.884316481638106,0.3486829491164422,17.884316481638106,0.3486829491164422
2019-04-14 16:40:00,20.0,비버리힐스폴로클럽 남성 스킨케어 (골드+플라),이미용,39800,4,14,16,Sunday,1,1,Later,비버리힐스폴로클럽,40,18.349968538113977,해당없음,남성,스킨케어,17.884316481638106,0.3486829491164422,17.884316481638106,0.3486829491164422
2019-04-15 01:20:00,20.0,에이유플러스 슈퍼 선케어 1001(쇼퍼백),이미용,69900,4,15,1,Monday,0,4,First,에이유플러스,20,15.82184362782347,해당없음,해당없음,선케어,16.066687418367092,0.7923484028518737,15.762136154094515,0.08443911912252487
2019-04-15 01:40:00,15.0,에이유플러스 슈퍼 선케어 1001(쇼퍼백),이미용,69900,4,15,1,Monday,0,4,Later,에이유플러스,40,15.702428680365559,해당없음,해당없음,선케어,16.066687418367092,0.7923484028518737,15.762136154094515,0.08443911912252487
2019-04-15 06:00:00,20.0,마리끌레르 파리컬렉션 리얼 하이드로 색조메이크업 (2019리뉴얼),이미용,39900,4,15,6,Monday,0,4,First,마리끌레르,00,16.116794805225272,해당없음,해당없음,색조메이크업,16.544402056113604,0.3338886899456241,16.562550316323286,0.3583282203790147
